"inspection_id","dba_name","aka_name","license_","facility_type","risk","address","city","state","zip","inspection_date","inspection_type","results","violations","latitude","longitude","location"
"2567701","DOMINO'S PIZZA","DOMINO'S PIZZA","37507","Restaurant","Risk 2 (Medium)","5912 N CLARK ST ","CHICAGO","IL","60660","2022-11-29T00:00:00.000","Canvass","Fail","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: THE PERSON IN CHARGE DURING THE INSPECTION DOES NOT HAVE A CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO VALID CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE IS POSTED ON THE PREMISES OR SUCH A PERSON ON SITE WHILE TCS FOODS ARE BEING PREPARED. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND-WASHING SINK IS LOCATED IN THE REAR DISHWASHING ROOM. MUST PROVIDE A HAND WASHING SINK WITH HOT AND COLD RUNNING WATER IN THE SEPARATE ROOM WHERE THE DISHWASHING IS PERFORMED AT THE THREE-COMPARTMENT SINK. PRIORITY FOUNDATION VIOLATION 7-38-030(C) CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED THE HAND WASHING SINK LOCATED AT THE ENTRANCE TO THE WALK-IN COOLER AND INTENDED USE FOR THE FOOD PREP LINE IS NOT ACCESSIBLE TO THE FOOD PREP AREA. THE SINK IS OBSTRUCTED FOR EASY ACCESS BY A LARGE COCA-COLA COOLER AND METAL RACK SHELVING USED FOR PACKAGED DELIVERY ITEMS. MUST REMOVE/MOVE ANY EQUIPMENT INSTALLED TO PREVENT ACCESS TO THE SINK. PRIORITY FOUNDATION VIOLATION 7-38-030(C). SEE THE ABOVE VIOLATION #10 FOR THE CITATION. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED THE COLD WATER DOES NOT TURN COMPLETELY OFF AT THE FACILITY HAND WASHING SINK. COLD HANDLE STRIPPED AND WITH A CONSTANT SLOW FLOW OF COLD WATER. MUST REPLACE/REPAIR COLD HANDLE TO PROPERLY DISPENSE COLD WATER. | 40. PERSONAL CLEANLINESS - Comments: THE FOOD HANDLER NOTED PREPARING FOODS WITHOUT HAIR RESTRAINT. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: LEAK UNDER THE HAND WASHING SINK REPAIRED WITH TAPE.--- LEAK UNDER THE THREE COMPARTMENT SINK INTO A BUCKET.---MISSING HANDLE AT THE THREE COMPARTMENT SINK. INSTRUCTED TO REPAIR ALL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: WALL UNDER THE HAND WASHING SINK DIRTY WITH BLACK, UNKNOWN SUBSTANCE DRIPPING INTO THE FLOOR. MUST CLEAN AND MAINTAIN.----FLOORS AT THE FOLLOWING AREAS IN POOR REPAIR WITH CHIPPING, MISSING CEMENT AND LARGE DIVOTS: AT THE DISH ROOM FLOOR DRAIN, IN THE EMPLOYEE WASHROOM. MUST REPAIR TO BE SMOOTH AND CLEANABLE.----METAL FLOOR PAN UNDER THE HOT WATER TANK WITH DIRT AND DEBRIS. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: SOILED MOP HEAD IMPROPERLY STORED AT THE UTILITY SERVICE SINK. MUST PROPERLY STORE INVERTED AT SINK. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO PROOF OF VALID FOOD HANDLER TRAINING OR CERTIFICATES FOR ALL EMPLOYEES. MUST PROVIDE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATION FROM 4-9-20, REPORT #2366984, NOT CORRECTED. #37- OBSERVED BULK FOOD CONTAINER NOT LABELED (BREAD CRUMBS). MUST LABEL WITH COMMON NAME TO PROPERLY IDENTIFY FOOD ITEMS. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.","41.98880582200982","-87.67003676349547","(41.98880582200982, -87.67003676349547)"
"2567659","MARIANO'S #8539","MARIANO'S","2470443","Grocery Store","Risk 1 (High)","3857 S DR MARTIN LUTHER KING JR DR ","CHICAGO","IL","60653","2022-11-29T00:00:00.000","Short Form Complaint","Pass","38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A 1/4 INCH GAP AT BOTTOM RIGHT SIDE OF REAR EXIT DOOR IN THE RECEIVING AREA; INSTRUCTED TO SEAL GAP TO PREVENT POSSIBLE RODENT ENTRY. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN THE EXTERIOR SURFACES OF COOKING AND BAKING EQUIPMENT IN KITCHEN AREA AND BAKERY AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN THE FOLLOWING: REMOVE DUST FROM THE CEILING TILE IN THE THE DELI KITCHEN AREA AND BAKERY AREA. REMOVE DUST FROM THE FAN COVERS AND CEILING OF THE DAIRY WALK IN COOLER. REMOVE DUST FROM THE CEILING TILE AND VENTS IN THE BAKERY DISHWASHING AREA. CLEAN THE FLOORS IN THE DELI KITCHEN AREA UNDER AROUND AND BEHIND COOKING EQUIPMENT, UNDER SHELVES IN THE PRODUCE WALK IN COOLER AND FLOOR IN THE SALAD PREP AREA UNDER SINK AND AROUND JUICERS. CLEAN THE WALL AROUND JUICERS IN SALAD PREP AREA.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO CLEAN THE VENTS ABOVE THE OVENS IN THE DELI KITCHEN AND VENTS OVER THE DONUT FRYER IN THE BAKERY AREA.","41.82398325151479","-87.61685389078539","(41.82398325151479, -87.61685389078539)"
"2567706","Leona's Pizzeria","Leona's Pizzeria","2873543","Restaurant","Risk 3 (Low)","3877 N ELSTON AVE ","CHICAGO","IL","60618","2022-11-29T00:00:00.000","License","Fail",,"41.951897553868875","-87.71631400456782","(41.951897553868875, -87.71631400456782)"
"2567714","LONG TUNG CHINESE KITCHEN","LONG TUNG CHINESE KITCHEN","1985572","Restaurant","Risk 1 (High)","6237 S HALSTED PKWY ","CHICAGO","IL","60621","2022-11-29T00:00:00.000","Complaint Re-Inspection","Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: 2-102.14 OBSERVED NO CERTIFIED CITY OF CHICAGO FOOD MANAGER ON DUTY UPON ARRIVAL. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE UPON ARRIVAL WHILE TCS FOODS WERE BEING PREPARED AND SERVED BY FOOD HANDLERS. INSTRUCTED THAT A CERTIFIED MANAGER MUST BE ON SITE WHENEVER THE FACILITY IS OPEN AND OPERATING. CERTIFICATE MUST ALSO BE POSTED AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012 CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-202.14 OBSERVED HEAVY GREASE BUILD UP UNDER, INSIDE AND AROUND DEEP FRYER UNITS, STOVES AND WOKS. MUST CLEAN AND MAINTAIN ALL NON FOOD NONCTACT SURFACES. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(C) OBSERVED BUILD UP OF FOOD DEBRIS AND SPILLAGE INSIDE COOLER AND ITEMS ON FLOOR THAT NEED TO BE ELEVATED AT LEAST SIX INCHES FROM THE FLOOR AND WALK IN COOLER. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED A HEAVY BUILD UP OF FOOD, DIRT AND GREASE ON FLOORS, WALLS, UNDER AND AROUND ALL COOKING EQUIPMENT. INSTRUCTED TO CLEAN AND MAINTAIN AS A MEANS OF PREVENTING PEST AND INSECT HARBORING. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 OBSERVED NO CERTIFIED FOOD MANGER WITH FOOD ALLERGEN TRAINING ON SITE UPON ARRIVAL. INSTRUCTED MANAGER TO COMPLY WITH REQUIREMENT. | 59. PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED - Comments: 8-404.13 (B:3)  OBSERVED PREVIOUS PRIORITY FOUNDATION VIOLATION NOT CORRECTED WITHIN SPECIFIED TIMEFREAME. REPORT#2565603 DATED OCTOBER 19TH 2022 VIOLATION #54 INSTRUCTED FACILITY TO PROVIDE TIGHT FITTING LID FOR OUTSIDE DUMPSTER RECEPTACLE. OBSERVED OUTSIDE DUMPSTER RECEPTACLE WITH NO LID.THERE ARE 4 DUMPSTERS BELONGING TO SHARED DUMPSTER AREA.  INSTRUCTED MANAGER TO PROVIDE TIGHT FITTING LID.  PRIORITY VIOLATION 7-42-090. CITATION ISSUED",,,
"2567658","LIVING THE LANGUAGE, LLC","LIVING THE LANGUAGE, LLC","2579001","Children's Services Facility","Risk 1 (High)","2111 S MICHIGAN AVE ","CHICAGO","IL","60616","2022-11-29T00:00:00.000","Canvass","Pass",,"41.85391135814911","-87.62369551591738","(41.85391135814911, -87.62369551591738)"
"2567696","THE SIT DOWN","THE SIT DOWN","1904432","Restaurant","Risk 1 (High)","1312 E 53RD ST ","CHICAGO","IL","60615","2022-11-29T00:00:00.000","Canvass","Pass","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HANDWASH SIGNAGE IN CUSTOMER WASHROOMS.","41.79958960469768","-87.59444782270101","(41.79958960469768, -87.59444782270101)"
"2567692","PARKSIDE GYROS","PARKSIDE GYROS","2333218","Restaurant","Risk 1 (High)","7355 N CLARK ST ","CHICAGO","IL","60626","2022-11-29T00:00:00.000","Canvass","Pass","39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: BAG OF ONIONS STORED ON THE FLOOR IN THE KITCHEN AREA. FACILITY MUST ENSURE THAT ALL FOOD ITEMS ARE STORED 6 INCHES ABOVE THE FLOOR. | 40. PERSONAL CLEANLINESS - Comments: MANAGER ON SITE DOES NOT HAVE A HAIR RESTRAINT. ALL EMPLOYEES MUST HAVE HAIR RESTRAINT WHEN HANDLING FOOD.  | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: IN-USE WIPING CLOTHS ARE NOT STORED PROPERLY. FOUND ON/NEAR MEAT CUTTING BOARD. CLOTHS USED TO WIPE SURFACES AND EQUIPMENT SHALL BE HELD IN A PROPER SANITIZER SOLUTION. CLOTHS IN-USE FOR WIPING SURFACES IN CONTACT WITH RAW ANIMAL FOODS SHALL BE KEPT SEPARATE FROM CLOTHS USED FOR OTHER PURPOSES. IN-USE CLOTHS MUST BE LAUNDERED DAILIY. MANAGER PROVIDED SANITIZER BUCKET ON SITE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments: UTENSILS STORED IN STAGNANT WATER NEAR ICE CREAM STATION. UTENSILS MUST BE STORED WITH UTENSILS HANDLES FACING UP AND OUT OF THE FOOD ITEM; ON A CLEAN AND SANITIZED SURFACE; IN RUNNING WATER; IN A CONTAINER OF HOT WATER MAINTAINED AT OR ABOVE 135F.	 | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOIL USED AS LINING ON SHELVING ABOVE DISH AND UNDER COOKLINE AREA.-----CARDBOARD USED AS PROP TO LIFT MICROWAVE AND BOX OF FRIES IN THE FRONT COOKLINE.-----FLAT CRATES USED AS MEANS OF STORAGE NEAR MOP SINK.----- FACILITY MUST PROVIDE A SMOOTH, EASILY CLEANABLE, NON-ABSORBENT, DURABLE SURFACE THAT IS EASY TO MONITOR DEBRIS UNDERNEATH. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOOD HANDLER CERTIFICATES PROVIDED FOR ACTIVE EMPLOYEES ON SITE. FACILITY MUST ENSURE THAT ALL FOOD EMPLOYEES WHO DO NOT HAVE A CITY CERTIFICATE MUST OBTAIN A FOOD HANDLER CERTIFICATE. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: EXPIRED FOOD ALLERGEN CERTIFICATE PROVIDED ON SITE. FACILITY MUST ENSURE THAT ALL CITY CERTIFIED MANAGERS MUST OBTAIN A VALID/ACTIVE FOOD ALLERGEN CERTIFICATE.","42.01539691067592","-87.67495034520081","(42.01539691067592, -87.67495034520081)"
"2567708","GREEK ISLANDS RESTAURANT","GREEK ISLANDS RESTAURANT","6021","Restaurant","Risk 1 (High)","200 S HALSTED ST ","CHICAGO","IL","60661","2022-11-29T00:00:00.000","Canvass","Pass w/ Conditions","43. IN-USE UTENSILS: PROPERLY STORED - Comments: OBSERVED ICE SCOOP STORED IN STILL WATER INSIDE OF ICE SCOOP CONTAINER BY ICE MACHINE IN BASEMENT. SCOOP MUST BE STORED IN CLEAN CONTAINER AT ALL TIMES. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: OBSERVED NO HOT WATER THROUGHOUT ESTABLISHMENT. MUST MAINTAIN HOT WATER TEMPERATURE AT HAND WASHING SINKS AT 100.0F OR ABOVE THROUGH A MIXING VALVE OR COMBINATION FAUCET. HOT WATER TEMPERATURE AT HAND WASHING AND 3-COMPARTMENT SINKS RANGING FROM 83-91.0F DURING INSPECTION. MUST MAINTAIN HOT WATER TEMPERATURE AT 3-COMPARTMENT SINK AT 110.0F OR ABOVE. TECHNICIAN ARRIVED ON SITE AND CORRECTED PLUMBING ISSUE. PRIORITY VIOLATION. 7-38-030(C). CITATION ISSUED. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: OBSERVED HEAVY GREASE ON FLOOR AND ON TOP OF GREASE TRAP IN BASEMENT. MUST CLEAN AND MAINTAIN AT ALL TIMES.","41.87918309269135","-87.64742623446782","(41.87918309269135, -87.64742623446782)"
"2567677","Crowne Plaza Chicago Metro","Crowne Plaza Chicago Metro","71334","Restaurant","Risk 1 (High)","733 W MADISON ST ","CHICAGO","IL","60661","2022-11-29T00:00:00.000","Canvass","Pass",,"41.88167494824671","-87.64697413276842","(41.88167494824671, -87.64697413276842)"
"2567646","RAISING CANES 892","RAISING CANES","2850617","Restaurant","Risk 2 (Medium)","2 N MICHIGAN AVE ","CHICAGO","IL","60602","2022-11-29T00:00:00.000","License Re-Inspection","Pass",,"41.88216416733022","-87.62451427362218","(41.88216416733022, -87.62451427362218)"
"2567671","THE CRUSTA","THE CRUSTA","2881680","Catering","Risk 1 (High)","135 N KEDZIE AVE ","CHICAGO","IL","60612","2022-11-29T00:00:00.000","License","Pass",,"41.88390509704504","-87.70605925083947","(41.88390509704504, -87.70605925083947)"
"2567674","DUNKIN DONUTS","DUNKIN DONUTS","2560537","Restaurant","Risk 2 (Medium)","1117 W GRANVILLE AVE ","CHICAGO","IL","60660","2022-11-29T00:00:00.000","Canvass","Pass","35. APPROVED THAWING METHODS USED - Comments: NOTED FROZEN EGG PATTIES BEING IMPROPERLY THAWED IN PREP AREA.  REVIEWED PROPER THAWING METHOD UNDER REFRIGERATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION THROUGHOUT FACILITY. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST NOT USE PAPER BAGS AS LINER FOR SHELVING UNDER EQUIPMENT. MUST BE A SMOOTH, CLEANABLE MATERIAL. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A COVERED WASTE RECEPTACLE IN THE UNISEX EMPLOYEE WASHROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED SOILED MOP HEADS IMPROPERLY STORED AT THE UTILITY SERVICE SINK. MUST PROPERLY STORE INVERTED AT SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED DIRTY FLOOR DRAIN UNDER THE THREE COMPARTMENT SINK. MUST CLEAN AND MAINTAIN.----MUST PROVIDE A DRAIN COVER FOR THE OPEN FLOOR DRAIN UNDER THE PORTABLE ICE BIN.","41.99445781064315","-87.65902632663428","(41.99445781064315, -87.65902632663428)"
"2567727","THE OLD PLANK / MR. E'S LATE NIGHT","THE OLD PLANK / MR. E'S LATE NIGHT","2738314","Restaurant","Risk 1 (High)","2700-2704 N MILWAUKEE AVE ","CHICAGO","IL","60647","2022-11-29T00:00:00.000","Canvass","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE CEILING IN THE BASEMENT BAR PREP AREA IN DISREPAIR.  MANAGEMENT INSTRUCTED TO REPAIR THE AFFECTED AREAS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED THE CERTIFIED FOOD MANAGER WITHOUT AN ALLERGEN TRAINING CERTIFICATE.  MANAGEMENT INSTRUCTED THAT ALL CERTIFIED FOOD MANAGERS MUST SHOW PROOF OF TRAINING.","41.930190942014534","-87.70947504959446","(41.930190942014534, -87.70947504959446)"
"2567691","DECADENT FLAVOR","DECADENT FLAVOR","2818107","Mobile Food Preparer","Risk 2 (Medium)","9148 LOUISANA ST UNIT E","MERRIVILLE","IN","46410","2022-11-29T00:00:00.000","Canvass Re-Inspection","Pass","37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Inspector Comments: OBSERVED MISSING LICENSE NUMBER ON LATERAL SIDES OF VEHICLE. INSTD TO PROVIDE SAME WITH 2 INCHES OF HEIGHT. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Violation Codes: 3-302.12 Inspector Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: Inspector Comments: OBSERVED A GAP ALONG TOP AND SIDE OF DRIVERS DOOR MUST MAKE DOOR TIGHT FITTING. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: Inspector Comments: OBSERVED NO FOOD HANDLERS TRAINING FOR EMPLOYEES MUST PROVIDE AND MAINTAIN.",,,
"2567650","THE HATCHERY","THE HATCHERY","2744626","Shared Kitchen","Risk 1 (High)","135 N KEDZIE AVE ","CHICAGO","IL","60612","2022-11-29T00:00:00.000","Canvass","Out of Business",,"41.88390509704504","-87.70605925083947","(41.88390509704504, -87.70605925083947)"
"2567699","AMERICAN ACCORD FOOD CORP","AMERICAN ACCORD FOOD CORP","2622006","Catering","Risk 1 (High)","10543-45 S EWING AVE ","CHICAGO","IL","60617","2022-11-29T00:00:00.000","Canvass","Pass",,"41.70328015056708","-87.53513857996452","(41.70328015056708, -87.53513857996452)"
"2567655","GORDILLAS","GORDILLAS","2728355","Restaurant","Risk 1 (High)","5734 S PULASKI RD ","CHICAGO","IL","60629","2022-11-29T00:00:00.000","Canvass","Pass w/ Conditions","1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PIC WITHOUT CITY OF CHICAGO CERTIFICATED MANAGER CERITIFICATE. INSTD TO OBTAIN AND MAINTAIN ON SITE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO ONE ON SITE WITH CITY OF CHICAGO SANITATION WHILE HANDLING TCS FOODS, CHICKEN, RICE, BEANS....ETC. INSTRUCTED TO OBTAIN AND MAINTAIN A SANITATION CERTIFICATE AT ALL TIMES. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: PLASTIC LINING ON TOP OF 3-COMPARTMENT SINK. INSTD TO REMOVE SAME SO AS SURFACE TO BE SMOOTH, EVEN, AND EASILY CLEANABLE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 3-COMPARTMENT SINK STOPPERS WITH HANDLES IN DISREPAIR.  COLD WATER FAUCET HANDLE AT 3RD BASIN IN DISREPAIR, LOOSE. INSTD TO REPAIR AND MAINTAIN | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: LIGHT OUT IN STORAGE CLOSET. INSTD TO REPAIR AND MAINTAIN","41.78855345866565","-87.72317448804466","(41.78855345866565, -87.72317448804466)"
"2567709","IYANZE","IYANZE","1909713","Restaurant","Risk 1 (High)","4623-4627 N BROADWAY ","CHICAGO","IL","60640","2022-11-29T00:00:00.000","Complaint Re-Inspection","Pass",,"41.96606299325794","-87.65773412452839","(41.96606299325794, -87.65773412452839)"
"2567666","CHILDREN'S WORLD DAYCARE","CHILDREN'S WORLD DAYCARE","2712190","Daycare Above and Under 2 Years","Risk 1 (High)","5911 N LINCOLN AVE ","CHICAGO","IL","60659","2022-11-29T00:00:00.000","License","Pass","55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DIRT ON FLOOR UNDERNEATH THREE COMPARTMENT SINK LOCATED IN THE REAR PREPARATION AREA. INSTRUCTED THE PERSON IN CHARGE TO DETAIL CLEAN AND MAINTAIN.","41.9886267506754","-87.70418400070255","(41.9886267506754, -87.70418400070255)"
"2567715","TAQUERIA LOS CUNADOS","TAQUERIA LOS CUNADOS","2786700","Restaurant","Risk 1 (High)","3518 W 25TH ST ","CHICAGO","IL","60623","2022-11-29T00:00:00.000","Canvass","Pass w/ Conditions","10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGN IN WASHROOM AT HANDSINK. INSTRUCTED PERSON IN CHARGE TO PLACE HANDWASHING SIGNAGE AND MAINTAIN.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED APPROXIMATELY 23LBS OF PORK AT IMPROPER COLD TEMPERATURE OF 56.3F IN PREP AREA.. PERSON IN CHARGE VOLUNTARILY DENATURED AND DISCARDED APPROXIMATELY 23LBS AT COST $100. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN UNISEX RESTROOM. INSTRUCTED PERSON IN CHARGE TO PROVIDE AND MAINTAIN COVERED RECEPTACLE FOR SANITARY PRODUCTS IN WASHROOM.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING BASEBOARD ON WALL IN RESTROOM. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN. ","41.84634102739162","-87.71328711056995","(41.84634102739162, -87.71328711056995)"
"2567690","TAQUERIA Y PIZZERIA LOS DOS HERMANOS","TAQUERIA Y PIZZERIA LOS DOS HERMANOS","2818242","Restaurant","Risk 1 (High)","3259 W 63RD ST ","CHICAGO","IL","60629","2022-11-29T00:00:00.000","Canvass","Out of Business",,"41.77882757627881","-87.70543426650146","(41.77882757627881, -87.70543426650146)"
"2567645","TANOSHII SUSHI MIKE'S","TANOSHII SUSHI MIKE'S","2261760","Restaurant","Risk 1 (High)","720 W RANDOLPH ST ","CHICAGO","IL","60661","2022-11-29T00:00:00.000","Canvass","Pass",,"41.88452285187888","-87.64652058438048","(41.88452285187888, -87.64652058438048)"
"2567681","FORTE AT SYMPHONY CENTER","FORTE AT SYMPHONY CENTER","2835163","Restaurant","Risk 3 (Low)","65 E ADAMS ST ","CHICAGO","IL","60603","2022-11-29T00:00:00.000","License","Pass",,"41.8794296730421","-87.62527091340576","(41.8794296730421, -87.62527091340576)"
